epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
185,0.00358147,1.00000000,1.00000000,1.00000000,1.00000000,2.01523796,0.47000000,0.47058824,0.48000000,0.47524752,237
186,0.00365071,1.00000000,1.00000000,1.00000000,1.00000000,2.01364968,0.49000000,0.49056604,0.52000000,0.50485437,236
187,0.00350455,1.00000000,1.00000000,1.00000000,1.00000000,2.01788036,0.47000000,0.47058824,0.48000000,0.47524752,247
188,0.00347932,1.00000000,1.00000000,1.00000000,1.00000000,2.01361139,0.48000000,0.47916667,0.46000000,0.46938776,238
189,0.00344233,1.00000000,1.00000000,1.00000000,1.00000000,2.02327146,0.48000000,0.47916667,0.46000000,0.46938776,236
190,0.00341779,1.00000000,1.00000000,1.00000000,1.00000000,2.02396665,0.46000000,0.45652174,0.42000000,0.43750000,236
191,0.00335855,1.00000000,1.00000000,1.00000000,1.00000000,2.03077940,0.46000000,0.46000000,0.46000000,0.46000000,236
192,0.00344443,1.00000000,1.00000000,1.00000000,1.00000000,2.03441628,0.48000000,0.48076923,0.50000000,0.49019608,237
193,0.00329972,1.00000000,1.00000000,1.00000000,1.00000000,2.03246981,0.46000000,0.46000000,0.46000000,0.46000000,238
194,0.00325341,1.00000000,1.00000000,1.00000000,1.00000000,2.03356476,0.48000000,0.47916667,0.46000000,0.46938776,234
195,0.00326337,1.00000000,1.00000000,1.00000000,1.00000000,2.04217165,0.48000000,0.47916667,0.46000000,0.46938776,237
196,0.00319307,1.00000000,1.00000000,1.00000000,1.00000000,2.04681092,0.47000000,0.46938776,0.46000000,0.46464646,233
197,0.00316074,1.00000000,1.00000000,1.00000000,1.00000000,2.04779290,0.48000000,0.47916667,0.46000000,0.46938776,236
198,0.00327609,1.00000000,1.00000000,1.00000000,1.00000000,2.05212475,0.47000000,0.46666667,0.42000000,0.44210526,234
199,0.00313126,1.00000000,1.00000000,1.00000000,1.00000000,2.04820114,0.46000000,0.46000000,0.46000000,0.46000000,237
200,0.00309190,1.00000000,1.00000000,1.00000000,1.00000000,2.05370637,0.48000000,0.47916667,0.46000000,0.46938776,247
201,0.00305309,1.00000000,1.00000000,1.00000000,1.00000000,2.05317503,0.47000000,0.46938776,0.46000000,0.46464646,237
202,0.00303008,1.00000000,1.00000000,1.00000000,1.00000000,2.05016394,0.47000000,0.46938776,0.46000000,0.46464646,234
203,0.00300161,1.00000000,1.00000000,1.00000000,1.00000000,2.06383560,0.48000000,0.48000000,0.48000000,0.48000000,237
204,0.00298703,1.00000000,1.00000000,1.00000000,1.00000000,2.07082675,0.48000000,0.47916667,0.46000000,0.46938776,234
205,0.00299519,1.00000000,1.00000000,1.00000000,1.00000000,2.06965798,0.46000000,0.45652174,0.42000000,0.43750000,235
206,0.00293684,1.00000000,1.00000000,1.00000000,1.00000000,2.07640857,0.48000000,0.47916667,0.46000000,0.46938776,233
207,0.00290083,1.00000000,1.00000000,1.00000000,1.00000000,2.07032899,0.47000000,0.47058824,0.48000000,0.47524752,236
208,0.00287412,1.00000000,1.00000000,1.00000000,1.00000000,2.07295050,0.47000000,0.47058824,0.48000000,0.47524752,234
209,0.00291108,1.00000000,1.00000000,1.00000000,1.00000000,2.06861245,0.47000000,0.46808511,0.44000000,0.45360825,235
210,0.00281596,1.00000000,1.00000000,1.00000000,1.00000000,2.07297446,0.48000000,0.47916667,0.46000000,0.46938776,237
211,0.00284116,1.00000000,1.00000000,1.00000000,1.00000000,2.07270283,0.47000000,0.47058824,0.48000000,0.47524752,236
212,0.00276891,1.00000000,1.00000000,1.00000000,1.00000000,2.07574574,0.48000000,0.47916667,0.46000000,0.46938776,235
213,0.00278475,1.00000000,1.00000000,1.00000000,1.00000000,2.08219347,0.47000000,0.46808511,0.44000000,0.45360825,235
