epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
116,0.04637017,1.00000000,1.00000000,1.00000000,1.00000000,1.11986534,0.48000000,0.47619048,0.40000000,0.43478261,909
117,0.05533099,1.00000000,1.00000000,1.00000000,1.00000000,1.14691032,0.50000000,0.50000000,0.56000000,0.52830189,919
118,3.35437215,0.50000000,0.50000000,1.00000000,0.66666667,4.18913791,0.50000000,0.50000000,1.00000000,0.66666667,914
119,0.05584544,1.00000000,1.00000000,1.00000000,1.00000000,1.14156055,0.47000000,0.45945946,0.34000000,0.39080460,912
120,0.06293516,1.00000000,1.00000000,1.00000000,1.00000000,1.15647525,0.50000000,0.50000000,0.56000000,0.52830189,910
121,0.04185869,1.00000000,1.00000000,1.00000000,1.00000000,1.13772745,0.49000000,0.48888889,0.44000000,0.46315789,913
122,0.04009895,1.00000000,1.00000000,1.00000000,1.00000000,1.15652118,0.49000000,0.48888889,0.44000000,0.46315789,911
123,0.03886515,1.00000000,1.00000000,1.00000000,1.00000000,1.16544722,0.49000000,0.48888889,0.44000000,0.46315789,916
124,0.04076426,1.00000000,1.00000000,1.00000000,1.00000000,1.19583827,0.47000000,0.45714286,0.32000000,0.37647059,928
125,0.03609225,1.00000000,1.00000000,1.00000000,1.00000000,1.17826424,0.50000000,0.50000000,0.40000000,0.44444444,943
126,0.16926517,0.94666667,0.90361446,1.00000000,0.94936709,1.40636691,0.57000000,0.54666667,0.82000000,0.65600000,915
127,0.06209844,1.00000000,1.00000000,1.00000000,1.00000000,1.09047194,0.48000000,0.47727273,0.42000000,0.44680851,926
128,0.04255173,1.00000000,1.00000000,1.00000000,1.00000000,1.13536541,0.50000000,0.50000000,0.42000000,0.45652174,945
129,0.03817623,1.00000000,1.00000000,1.00000000,1.00000000,1.15275096,0.48000000,0.47727273,0.42000000,0.44680851,931
130,0.03856439,1.00000000,1.00000000,1.00000000,1.00000000,1.18447652,0.50000000,0.50000000,0.38000000,0.43181818,910
131,0.03521757,1.00000000,1.00000000,1.00000000,1.00000000,1.18666513,0.49000000,0.48717949,0.38000000,0.42696629,906
132,0.03273550,1.00000000,1.00000000,1.00000000,1.00000000,1.19462034,0.48000000,0.47500000,0.38000000,0.42222222,917
133,0.03207455,1.00000000,1.00000000,1.00000000,1.00000000,1.20344095,0.48000000,0.47500000,0.38000000,0.42222222,925
134,0.03066052,1.00000000,1.00000000,1.00000000,1.00000000,1.19546009,0.50000000,0.50000000,0.42000000,0.45652174,911
135,0.03187507,1.00000000,1.00000000,1.00000000,1.00000000,1.20561656,0.49000000,0.48888889,0.44000000,0.46315789,908
136,0.02966030,1.00000000,1.00000000,1.00000000,1.00000000,1.21919535,0.49000000,0.48717949,0.38000000,0.42696629,918
137,0.02801597,1.00000000,1.00000000,1.00000000,1.00000000,1.21835611,0.51000000,0.51219512,0.42000000,0.46153846,923
