epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
122,0.16935048,0.97000000,1.00000000,0.94000000,0.96907216,1.00923134,0.54000000,0.59090909,0.26000000,0.36111111,426
123,0.26341569,0.88666667,0.81521739,1.00000000,0.89820359,1.12820007,0.55000000,0.53164557,0.84000000,0.65116279,432
124,0.10314777,1.00000000,1.00000000,1.00000000,1.00000000,0.89293447,0.61000000,0.61224490,0.60000000,0.60606061,464
125,0.10111491,1.00000000,1.00000000,1.00000000,1.00000000,0.91635247,0.55000000,0.57575758,0.38000000,0.45783133,451
126,0.09323775,1.00000000,1.00000000,1.00000000,1.00000000,0.91326564,0.57000000,0.58139535,0.50000000,0.53763441,446
127,0.21378487,0.92000000,0.86206897,1.00000000,0.92592593,1.08471130,0.55000000,0.53333333,0.80000000,0.64000000,422
128,0.10808791,1.00000000,1.00000000,1.00000000,1.00000000,0.89018544,0.56000000,0.56250000,0.54000000,0.55102041,422
129,0.44205772,0.77333333,1.00000000,0.54666667,0.70689655,1.14453202,0.50000000,0.50000000,0.10000000,0.16666667,433
130,0.14158931,0.97666667,0.95541401,1.00000000,0.97719870,0.98759958,0.61000000,0.58730159,0.74000000,0.65486726,422
131,0.11041020,0.99333333,0.98684211,1.00000000,0.99337748,0.91435081,0.61000000,0.60000000,0.66000000,0.62857143,423
132,0.17170735,0.95000000,0.90909091,1.00000000,0.95238095,1.07350147,0.58000000,0.55714286,0.78000000,0.65000000,421
133,0.09803383,1.00000000,1.00000000,1.00000000,1.00000000,0.92621985,0.58000000,0.58333333,0.56000000,0.57142857,424
134,0.10973042,0.99666667,1.00000000,0.99333333,0.99665552,0.97694176,0.57000000,0.62068966,0.36000000,0.45569620,422
135,0.10582239,0.99333333,0.98684211,1.00000000,0.99337748,0.97823917,0.56000000,0.55357143,0.62000000,0.58490566,423
136,0.07867320,1.00000000,1.00000000,1.00000000,1.00000000,0.94997040,0.58000000,0.58695652,0.54000000,0.56250000,422
137,0.08861552,0.99666667,1.00000000,0.99333333,0.99665552,0.97958632,0.55000000,0.58064516,0.36000000,0.44444444,430
138,0.07399647,1.00000000,1.00000000,1.00000000,1.00000000,0.97125494,0.55000000,0.56097561,0.46000000,0.50549451,423
139,0.07732466,1.00000000,1.00000000,1.00000000,1.00000000,0.98305663,0.56000000,0.56000000,0.56000000,0.56000000,433
140,0.08182188,1.00000000,1.00000000,1.00000000,1.00000000,0.99922303,0.54000000,0.53703704,0.58000000,0.55769231,423
141,0.06832594,1.00000000,1.00000000,1.00000000,1.00000000,0.97589095,0.55000000,0.56097561,0.46000000,0.50549451,423
142,0.07296420,1.00000000,1.00000000,1.00000000,1.00000000,0.98457893,0.57000000,0.57446809,0.54000000,0.55670103,425
143,0.06527723,1.00000000,1.00000000,1.00000000,1.00000000,0.98667163,0.56000000,0.56818182,0.50000000,0.53191489,424
144,0.13420562,0.97000000,0.94339623,1.00000000,0.97087379,1.12828242,0.58000000,0.55882353,0.76000000,0.64406780,423
145,1.03756825,0.56666667,1.00000000,0.13333333,0.23529412,2.11829518,0.51000000,1.00000000,0.02000000,0.03921569,422
146,0.14257310,0.98666667,0.97402597,1.00000000,0.98684211,0.87877717,0.62000000,0.60344828,0.70000000,0.64814815,429
147,0.07488858,1.00000000,1.00000000,1.00000000,1.00000000,0.96620739,0.55000000,0.56756757,0.42000000,0.48275862,423
